1	-266.34731480000005
2	-230.96873039999986
3	-98.43860610000002
4	-142.96607940000007
5	-106.36832439999998
6	-49.45312190000002
7	37.3008146
8	-45.13887149999999
9	-4.781997500000003
10	-33.93496059999992
11	-18.12716770000004
12	-13.16042750000003
13	-49.78732749999999
14	23.802041000000003
15	-5.279243400000013
16	39.78701940000001
17	66.96894930999997
18	51.316133099999966
19	62.75990699999997
20	109.16483630000002
